ID,Zero Crossing Rate,Spectral Centroid,Spectral Rolloff
4062,8977,954.0324377,1733.737832
4064,18246,1371.864931,3064.959392
4066,2323,268.0301786,489.3935833
4067,7253,852.4978975,1305.593612
4068,5979,604.7133112,1048.712808
4069,14237,1409.465578,2842.570058
407,25394,1782.630552,2938.766804
4070,2443,726.0046572,954.763502
4073,42100,3132.36906,5279.758145
4075,6943,1737.268988,4574.889358
4076,4851,919.6196809,2063.754671
4077,7554,2559.17271,4806.591797
4078,20310,1712.189424,3344.668181
408,3055,1574.143641,3632.651367
4080,1281,923.644331,1967.953734
4081,17230,1611.528721,3011.434061
4083,11004,1150.352723,2169.236158
4084,12809,1171.300979,2066.750594
4085,13795,901.9025813,1438.458057
4086,7822,561.1503253,777.9728666
4087,9792,564.2569012,864.4247774
4089,13520,1185.621502,2180.809508
4091,13734,1624.841758,3554.289232
4093,18428,1681.544005,2172.791826
4094,37437,4762.936649,8112.032951
4095,6559,737.5704914,1074.713005
4096,22512,3402.517856,6393.414177
4097,6616,1185.744079,2455.672828
410,25689,1782.436964,2938.652266
4100,11000,1214.993654,1771.964994
4101,9322,2501.893998,4889.802126
4102,7530,716.5177163,1508.526871
4103,4937,570.4311993,908.8328909
4104,8490,2195.18244,4061.377441
4106,12187,1905.892323,4685.619273
411,12195,1109.675799,2033.742312
4110,7247,656.441391,891.2873641
4111,1755,1262.014297,2463.200431
4117,5601,1041.091325,2034.232337
4118,13302,1223.620601,2224.255053
4119,12863,1136.670987,2084.414063
412,1189,259.3204601,221.7919922
4121,18493,1746.966973,4268.613905
4122,11958,1079.724412,1792.311481
4123,9037,641.7648217,815.1405497
4125,3697,768.3926553,1315.930695
4126,0,1211.375451,2653.905408
4128,2406,986.1099165,1517.923896
4129,6712,641.0117663,1246.434573
413,6123,861.244652,1649.100076
4130,15391,1291.203084,2185.58891
4131,2897,1059.943657,2159.018594
4134,33838,2972.570651,5696.998981
4135,8069,1562.260361,3632.526537
4137,7751,706.8680149,948.1195328
4138,7259,1203.543449,2495.703969
4139,27391,2776.971834,5674.086914
414,35570,2773.494434,5073.222656
4140,9968,1255.204469,2561.20287
4142,32073,2562.84171,4979.238242
4143,5152,855.8384694,1612.785372
4146,22448,1935.923278,3615.36239
4155,21523,1591.017488,2581.831055
4158,3648,827.8813715,1371.195432
4159,3790,836.6611223,1383.794647
4160,14122,1531.728777,3212.284299
4161,9291,2249.90108,5596.448285
4162,8252,1039.01107,1944.488331
4163,5850,605.5642724,1205.343953
4164,8169,632.4348796,918.7690897
4166,2320,692.7813801,1045.534369
4168,4535,893.822935,1869.239417
4169,2755,607.5302757,1216.568707
417,8545,868.7297468,1751.405367
4170,28517,2629.676263,5289.522536
4171,1566,1652.839227,3681.349534
4172,8600,1091.281024,2076.465103
4174,8637,1208.540018,2192.606954
4175,9304,743.1867118,999.2322557
4178,10691,1026.527542,1819.399626
4179,10569,2193.029309,3648.155273
418,5690,2164.957565,4498.408019
4180,10613,934.1555779,1581.058259
4181,26592,1796.64963,2929.059682
4182,8991,612.4220354,758.7489385
4183,8577,1610.627182,3971.627675
4184,10525,2508.149704,4665.100098
4189,1543,955.4456438,1984.758794
419,8574,910.3474915,1336.494141
4190,19185,2011.079538,4277.556052
4191,8655,758.8876773,1232.203187
4193,15870,2645.054817,4186.413574
4197,14687,1500.093061,3052.097486
4198,6753,1208.26437,2468.391644
4199,684,452.9260287,581.3340693
42,17611,1577.475404,2981.89048
4200,9694,1145.285606,2389.64149
4201,7769,3400.708697,6637.524414
4203,3325,1364.459479,3730.469109
4204,661,776.7957751,1261.62485
4205,10315,1302.167067,1708.367595
4206,11054,1082.299841,2035.730299
4207,6740,965.2495821,1877.512051
4210,15102,1723.856849,3399.312585
4216,4894,728.7619601,1361.058791
4217,43686,3331.263573,6029.296875
4218,540,1268.264088,2783.449836
4220,15199,1820.482924,3915.766177
4222,3852,735.4228967,1359.312082
4224,63956,4178.540276,7134.01261
4226,3334,1029.621537,1434.664695
4227,26241,1784.873119,2933.326234
4228,4675,757.2053983,1428.235513
423,10523,1225.56558,2324.743334
4231,8216,1154.606481,2138.746391
4232,9091,903.1154734,1596.635469
4234,32047,2006.302466,2971.982915
4235,13134,882.7185108,1461.251182
4236,22647,3173.142908,5372.591449
4239,17135,2002.234762,4584.338768
4241,2243,677.0712499,994.3071081
4242,8959,978.9334239,1820.128356
4244,0,906.0418005,1610.509337
4246,7566,1001.634932,1858.24098
4247,9809,1734.054922,3154.156105
4248,10729,1377.848852,2561.421323
4249,2902,767.1479899,1515.055555
425,1550,828.433377,1447.735661
4252,1128,735.7653219,1438.354009
4253,12456,1266.105425,2525.875934
4254,15955,1891.524633,4494.884345
4255,17977,2574.692764,4840.618247
4256,5917,918.2418518,1981.741917
4257,4720,924.582376,1514.654671
426,8832,1612.247239,3938.68629
4260,2243,671.2587355,1074.439243
4262,7083,1586.154602,3034.86445
4263,10221,1167.733868,2257.464275
4265,8663,788.8565769,1110.801206
4267,1209,233.2124369,128.2829122
427,11595,1128.961155,1726.46357
4272,13496,2052.301074,5148.898121
4273,1657,1054.355346,2329.870605
4274,20508,2011.10238,4219.562871
4277,9419,1302.834493,2285.484248
4278,12127,1518.389365,2537.797215
4279,621,834.4022211,1430.932617
428,19017,1457.597529,2552.964079
4281,13599,1193.462078,2185.183212
4285,42030,4806.612116,7981.029754
4286,7163,1187.720809,2400.359205
4287,44923,3164.829533,6017.843708
4288,43824,3198.121037,6065.716075
4289,28666,2481.825473,4945.907593
429,3972,858.7503055,1580.256242
4290,4761,1285.476652,3101.497114
4291,27158,1768.086115,2806.21734
4293,7963,699.8987671,1347.972789
4297,11110,1236.18873,2008.735776
4299,3721,516.081078,894.7514012
43,7788,757.2195904,1203.830885
430,12705,1122.156364,1803.671026
4301,11517,1164.837677,1919.8567
4303,278,696.0082675,1135.500886
4307,7886,1016.904486,1910.728162
4311,7489,1118.400145,2298.841241
4313,7635,864.1426351,1604.722953
4314,6413,1127.064652,2519.212958
4316,33964,2749.201148,5537.870237
4317,4001,658.9628818,1020.236923
4319,10554,1378.299719,2970.021654
4320,15367,1392.333213,2603.398619
4323,9392,1065.829686,2118.992018
4324,2410,858.2424495,1090.321978
4326,6236,1400.310202,3661.892833
4327,5661,797.4581368,1402.903787
4328,7367,825.8956561,1457.048871
4331,7508,978.6294557,1627.192383
4333,9279,1162.450505,2183.93491
4335,17443,1618.892744,3164.264111
4337,2658,1255.647825,2477.972359
4338,28604,2498.987364,5181.91379
4341,1014,1008.379777,1783.55484
4346,19767,2981.441981,5241.822798
4349,2577,449.7823846,873.4277344
435,8287,2402.170889,4820.532227
4350,21206,1728.984394,3321.293733
4351,2757,343.2052269,617.6908543
4352,7337,838.3427229,1444.097741
4353,9706,1569.527986,3113.326681
4356,16897,2240.31824,5090.511634
4358,26530,1804.18681,2945.18095
4359,13065,1410.586496,2639.284137
436,8389,1143.965231,2357.698497
4361,5187,799.7460787,1474.566261
4362,16776,1361.418512,2290.883152
4363,5726,1283.290448,3193.904552
4364,12003,959.6105744,1731.737644
4365,52868,2229.438575,3763.059539
4366,10787,1069.700569,1956.650391
4367,15724,1908.524481,4469.313666
4369,338,776.5920992,1151.308594
437,3421,1606.928874,4004.707668
4371,11989,1097.986212,1974.296927
4372,12201,1699.520113,3808.287407
4374,10531,1555.911774,3261.936658
4375,7357,1299.522878,2673.471767
4378,3280,673.2755288,1425.7165
4379,2937,846.8323883,1817.923493
438,10835,1181.289941,2196.787603
4381,4744,653.4972706,1123.706769
4382,6162,750.2609218,1743.034774
4384,8302,1040.831201,1885.153915
4386,0,894.9927705,1982.93457
4389,24080,2616.301273,5118.516635
4390,15767,1829.350032,3758.136889
4392,4530,674.5652856,914.7602487
4393,6686,648.7928365,1221.722932
4394,7345,665.1668137,1129.977742
4396,12051,1303.070478,2530.74431
4397,3328,1110.138859,1940.629146
44,7460,964.0771823,1679.246561
440,8105,981.4678624,1950.814581
4400,23459,1926.477894,3681.891389
4401,17550,1557.867504,2875.962126
4406,4639,2313.104985,4762.195218
4408,5581,834.264019,1537.573242
4411,2425,822.2984272,1666.794752
4412,7735,1083.028459,2144.042709
4413,15337,2605.689008,6162.98998
4415,8654,635.4492072,815.255088
4416,4087,1213.217306,2138.60951
4417,11207,949.8975339,1734.20304
4418,12570,1573.774999,3851.041737
442,13054,1326.611583,2426.417502
4420,1383,350.9408725,428.5419497
4422,11958,1614.260322,3644.66627
4424,15864,1481.822444,2871.561863
4425,25973,2017.896379,3938.113598
4426,5646,1842.031714,3184.68649
4427,9170,975.5661501,1705.27365
4428,34045,2726.028896,4865.873946
4429,263,767.3993137,1363.171387
4430,5189,617.8885787,1376.533415
4431,4798,447.1734759,572.7774762
4432,9763,992.660225,1439.202556
4433,10073,775.8379784,1078.464135
4436,16998,1664.490642,3958.587322
4437,2358,989.3907643,1897.314453
4438,2914,438.7998983,884.1212496
4439,3424,780.965096,1665.858526
444,14568,1328.25355,1977.403405
4440,8498,907.0915547,1556.944209
4442,2190,1397.373806,2736.331787
4443,7937,1362.397887,3381.543293
4444,7037,1236.936906,2966.245542
4446,5127,862.1365053,1645.667247
4449,8462,1155.657101,2390.591245
445,29853,2476.719757,4863.468641
4450,40155,4909.044316,8131.074946
4451,0,1215.4702,2766.769093
4453,1351,827.2016178,1100.47151
4454,10333,1760.437384,4251.590523
4456,5219,748.1986436,1413.295898
4458,2590,937.2504366,1799.802065
4459,1167,915.6295235,1404.724839
446,9910,752.145497,1125.625286
4461,478,458.3304628,666.9525146
4462,1607,702.87598,1446.802868
4463,17234,1618.637831,3193.585919
4464,44908,4835.749657,8031.999304
4467,18510,1744.425845,4182.710169
447,1283,229.5654797,118.6330592
4472,9724,1092.87258,2100.641984
4473,8571,787.3315664,1357.371985
4474,7339,693.9225329,1458.244551
4475,1673,724.5739374,1101.782227
4476,8318,655.4953968,959.85971
4480,12817,1122.032607,1829.292417
4481,17395,1417.33835,2734.591967
4482,9154,915.244026,1468.008942
4483,16406,1154.985065,1988.482082
4485,9774,2729.371675,5383.665751
4486,12373,2036.574357,3857.936778
4487,11429,1131.906539,1975.593368
449,8050,2011.691272,4490.32821
4490,17650,1510.311009,3979.633737
4491,6027,913.0820241,1798.844638
4492,30798,2372.452126,4379.229282
4493,11048,891.955517,1149.841839
4498,8576,1172.960873,2419.957541
4499,5777,957.1880192,1895.093682
45,38704,2824.75103,5081.867145
450,11267,1155.606525,1890.740065
4500,10243,815.8877828,986.8621177
4502,11312,1085.057937,1930.373641
4503,14094,1875.385344,4125.956434
4504,11533,1446.837715,2693.117145
4506,26547,3135.343816,6746.414954
4509,4205,812.9081185,1070.61826
4510,20291,2376.58086,5282.469217
4511,13140,1452.258715,2953.668903
4513,1359,1363.752792,2437.609863
4514,40275,2889.689843,5124.18457
4515,5041,709.5756761,1379.155845
452,7019,672.1150666,1332.911
4521,19970,1501.622663,2221.259129
4522,7077,950.6846012,1518.683764
4523,4502,435.3682987,570.9162286
4525,56390,3524.695239,6109.359157
4526,4100,1244.005667,3317.602279
4527,13093,1388.596523,2562.794787
4528,2033,943.0253192,1796.504828
4529,28426,2381.867811,4606.501932
453,1926,918.4613677,1504.575299
4530,8363,1263.333153,2675.901372
4531,4942,744.4847343,1413.975492
4532,9170,808.0739261,1337.063014
4534,3040,1044.317839,2269.942892
4535,2362,896.7081589,1714.695837
4536,6452,1057.731857,2030.830715
4539,8865,1263.921137,2799.230503
454,6696,859.5114948,1579.683799
4540,9643,1195.957879,2244.86506
4541,10949,1474.870858,2597.21355
4542,12828,1213.393135,2082.822478
4545,10716,1401.676861,2750.695058
4547,1272,699.0730855,940.6264861
4549,2729,564.7922335,1124.479903
455,6528,646.866882,921.8043551
4554,10843,1094.893062,1714.386252
4556,2920,353.2514672,692.2982074
4557,13175,1349.623889,2688.529637
4559,8668,793.0838985,1303.274211
456,19763,3654.512565,6520.081641
4561,947,658.211662,1082.492065
4562,8778,1121.106468,2179.066534
4563,30923,3106.899618,5893.36853
4566,21516,1604.674322,2550.155401
4568,1613,1551.510174,1991.821289
4569,6847,921.1060348,1502.143767
457,1329,1299.597245,2850.499174
4570,7614,1272.918756,3413.917714
4571,21623,2057.400721,3143.6414
4572,26830,2045.553439,4027.36758
4573,3441,495.145792,709.6906844
4574,12814,1191.035799,2292.369826
4575,8177,1178.199608,2411.690115
4578,8519,698.8511527,891.9957587
4581,9581,1245.534969,2590.08354
4583,11509,1613.026087,2822.179349
4584,3520,753.3792256,1204.174168
4585,8369,1143.927928,2367.029552
4589,23950,1946.07483,3705.543551
459,1134,272.183589,215.1135785
4592,40324,2859.975894,5385.953422
4595,4065,1305.926294,2449.21875
4598,27368,1172.806208,2396.909297
4599,5482,561.050256,776.2251613
46,17269,2048.313442,4724.075512
4601,5958,719.0454806,1214.098166
4602,7901,541.1767248,748.6224235
4604,8235,939.048966,1462.26053
4607,1911,1737.302207,3542.211914
4609,6115,1339.5694,2993.92663
461,13884,1371.152132,2555.054985
4610,13619,1755.986076,3901.504331
4611,574,953.5071185,1500.378024
4612,26636,1802.156233,2935.216116
4613,25046,2327.605158,4844.426646
4614,4345,418.2427655,578.6189302
4616,3166,2527.009337,4856.727337
4617,12563,1524.44529,3256.319633
4618,1198,272.9176433,218.3903702
4619,37320,3022.208878,5623.817298
462,3199,1044.541611,2246.669039
4622,2427,1250.800041,2357.885742
4623,26359,1776.879703,2935.846077
4625,17024,1263.670482,2170.952573
4628,3088,1150.908706,2487.886729
4629,15336,1854.416393,4377.110323
4630,422,581.2008032,995.5205503
4632,5095,966.8716353,1914.925909
4633,4031,1537.416134,3646.07061
4634,3205,813.8534686,1002.983385
4635,12569,2186.982784,4264.135954
4636,10401,1529.578592,3003.944251
4637,16635,1748.710677,3586.395069
464,8937,1254.729837,2801.064029
4640,9314,1694.118944,3751.364852
4641,781,1287.995889,2298.669434
4643,10866,1086.205674,1660.365999
4645,10055,1276.477096,2263.389309
4646,3245,746.4485794,1158.98457
4647,7454,1057.509808,1923.527819
4648,4545,1029.182465,2086.401302
4650,13393,1360.026488,2396.284712
4651,32981,3865.776242,8517.255647
4652,6269,1124.802875,1782.481106
4653,10659,867.6682301,1397.023822
4655,27025,3495.250799,7910.705885
4657,7305,1207.976108,2562.995229
4658,13314,2174.621909,4807.147164
4659,13043,2088.906284,4678.572096
4661,4959,1066.862477,2073.179348
4662,7249,764.1189689,1520.897009
4663,18808,1728.448841,3323.696714
4665,17816,2810.924642,4344.750977
4666,12460,1503.555285,3140.695695
4667,12755,1467.763012,3077.750085
4668,5822,1348.361907,3503.826639
4669,5498,560.8899886,729.0705673
467,7677,810.9738212,1292.879859
4672,4808,855.1016086,1600.07303
4674,4106,612.7404701,836.6737528
4676,9597,1382.344721,2613.650149
4677,25586,2065.34523,4025.093994
4679,1509,784.0720314,1279.593415
468,8529,741.7627834,1145.753651
4680,15977,1160.523709,1982.739895
4682,33802,2820.501226,5244.48964
4683,8393,896.889456,1720.365484
4684,10210,840.7134053,1374.717485
4685,23234,1858.295883,3525.141389
4686,13453,2208.608045,5622.714493
4688,12984,2030.245705,4766.452531
4690,12837,827.1888405,1300.192582
4692,3131,892.6842854,1816.341287
4693,6301,1013.372969,2334.061773
4695,4799,734.8750787,1512.993865
4697,9716,1243.255808,2613.506709
4698,11370,1357.376937,2784.626867
47,2394,594.4638747,892.0051376
470,0,1027.548075,2503.888328
4702,5386,1037.82362,2387.813774
4703,18853,1213.472636,2123.167513
4704,5169,1078.901637,1692.609032
4705,15173,1811.855484,3833.62793
4707,11483,1108.251978,1680.432447
4708,8553,965.0837463,1719.566703
471,6970,1382.625626,3171.497537
4714,6490,882.0510473,1750.317253
4715,4293,2100.365593,5000.179128
4716,9762,2527.88987,4912.996049
4718,18624,2335.229048,5204.325535
472,2829,1484.563663,3116.271973
4721,7957,976.5670485,1468.252378
4722,7620,999.2440104,1906.232534
4723,19897,1997.712495,4212.117881
4724,4929,645.7611613,1484.823582
4725,7465,677.8806334,1104.77815
4726,22077,3346.044555,6363.863292
4728,8425,1164.297435,2415.682108
4729,18059,2650.986492,5293.38141
473,13369,1160.25098,2064.266773
4730,2064,687.4123659,1462.200195
4732,9865,872.8942773,1399.056877
4733,17762,1605.755884,2989.307914
4735,7756,576.7387334,779.9076512
4736,3884,1228.943672,2268.011345
4737,3992,568.9937335,937.100034
4739,21419,2322.631035,4030.883789
474,2455,1539.758692,3357.385254
4740,15533,1470.492643,3932.758932
4741,17624,1709.827005,3896.707997
4742,2293,854.8128483,1566.904811
4743,7225,853.7580744,1293.452551
4745,3696,1169.574374,3190.693827
4746,11355,1693.643469,3762.974057
4747,8752,3116.526788,5736.33198
4748,4745,881.4285112,1367.483229
4749,6183,1626.167755,3671.099057
475,4710,653.7666044,1101.371798
4750,10603,845.2671327,1322.981275
4752,3848,1386.832095,3086.082498
4753,9417,1317.171534,2805.277047
4754,11453,1701.26399,3335.399541
4755,42566,2874.034706,4692.863821
4756,41489,2913.852479,5565.130356
4758,10157,1083.525197,1785.882728
4759,10775,1378.941254,2557.988494
4762,3797,1431.210829,3851.980786
4763,10883,1141.237551,2253.652556
4764,8297,1155.936398,2254.486279
4766,6917,1276.68341,2749.520874
4767,50753,3475.272825,6023.929178
4769,10401,1435.952149,2801.664442
477,7370,2367.094228,4723.042436
4770,8213,866.4870767,1277.016303
4775,7556,1248.457842,2598.101222
4776,3122,747.4351539,1293.080301
4778,18254,1597.078394,2947.115319
4781,1312,693.722701,1207.856658
4783,6418,882.7067077,1740.466958
4784,3342,1453.759732,3425.651749
4785,24680,2407.435272,5057.840161
4786,7861,746.081267,1462.797449
4787,13888,1394.755725,3700.561134
4788,6738,1139.856806,2349.490914
4789,4824,1049.908993,2149.540548
479,5826,887.2270999,1634.33891
4790,17258,1744.319556,3858.219472
4791,25156,2463.853033,4900.395296
4792,4216,1091.525135,2417.674742
4793,1118,1283.66162,2678.926225
4794,28613,2400.696398,4642.438329
4795,16703,1230.153302,1681.275051
4796,5289,1452.823109,2321.475053
4799,8453,730.0337676,986.5471373
48,578,2161.136242,4913.37029
480,15200,2129.82934,5171.576707
4800,3376,497.1524846,714.2157779
4801,1333,222.9585112,138.8204372
4803,16400,1204.664042,1719.379458
4804,10669,1045.357132,1481.765243
4805,6800,903.4758437,1717.559295
4806,5145,977.6964547,2035.855129
4807,7930,689.3863284,1176.62347
4810,11066,1497.201367,3335.586787
482,8956,916.997784,1285.594642
4820,40256,3130.728052,5807.53609
4821,8613,1157.943081,2384.69302
4822,34293,2973.425713,5710.012525
4823,25598,1843.821928,2876.492655
4824,12075,1468.868329,3228.482507
4826,11185,1598.428094,3566.95219
4827,4416,854.0144035,1406.100983
4828,67684,5216.838812,8273.899244
4829,33342,2799.541067,5094.537407
4830,4955,1044.623445,1978.348329
4832,27861,2094.270708,4160.146121
4833,61490,3438.462267,5855.055464
4834,0,1066.727456,2634.456709
4835,30922,2417.36681,4488.527468
4836,15653,1091.10782,1822.770041
4837,8982,794.5794504,1313.926275
4839,17516,1571.616076,2974.846373
484,3935,1005.225183,1911.873546
4840,14224,2118.434494,5235.145471
